Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean
92856,07/01/2015 12:00:00 AM,South Shore,150.0,150.0,150.0,,,,215,07/01/2015 12:00:00 AM,51.6,139.6,85.0
87831,09/07/2009 12:00:00 AM,63rd Street,,,,,,,,,,,
104267,06/28/2006 12:00:00 AM,Margaret T Burroughs,3.1,2.0,2.5,,,,,,,,
109644,06/29/2014 12:00:00 AM,Leone,,,,,,,,,,,
91939,08/19/2009 12:00:00 AM,Loyola,866.4,613.1,728.8,,,,,,,,
104763,07/03/2006 12:00:00 AM,Howard,0.0,0.0,,,,,,,,,
95663,06/11/2015 12:00:00 AM,Oakwood,45.0,70.0,56.1,,,,,,,,
88516,07/28/2010 12:00:00 AM,Hartigan,1.0,1.0,1.0,,,,,,,,
107909,08/07/2013 12:00:00 AM,Juneway,2.0,1.0,1.4,,,,,,,,
94841,05/24/2015 12:00:00 AM,Rogers,,,,,,,,,,,
104127,06/10/2006 12:00:00 AM,Hartigan,,,,,,,,,,,
107574,05/19/2013 12:00:00 AM,Foster,,,,,,,,,,,
111720,05/28/2014 12:00:00 AM,Montrose Dog,167.0,118.0,140.4,,,,,,,,
105517,09/17/2013 12:00:00 AM,Oakwood,,,,,,,,,,,
100734,06/16/2008 12:00:00 AM,Calumet,26.2,24.6,25.4,,,,,,,,
100583,07/31/2008 12:00:00 AM,Calumet,14.8,12.1,13.4,,,,,,,,
101312,08/22/2007 12:00:00 AM,Columbia,30.1,11.0,18.2,,,,,,,,
111561,09/07/2013 12:00:00 AM,Rainbow,,,,,,,,,,,
89748,08/17/2010 12:00:00 AM,Rogers,13.4,21.3,16.9,,,,,,,,
109761,08/18/2011 12:00:00 AM,12th Street,13.5,5.2,8.4,,,,,,,,
92442,05/23/2009 12:00:00 AM,Oakwood,,,,,,,,,,,
96066,08/03/2011 12:00:00 AM,South Shore,365.4,178.5,255.4,,,,,,,,
105789,06/14/2012 12:00:00 AM,South Shore,35.5,68.9,49.5,,,,,,,,
88845,07/05/2010 12:00:00 AM,Howard,,,,,,,,,,,
105179,06/03/2012 12:00:00 AM,NA,,,,,,,,,,,
90209,06/25/2011 12:00:00 AM,North Avenue,,,,,,,,,,,
95461,07/15/2014 12:00:00 AM,Hartigan,437.0,44.0,138.7,,,,,,,,
110304,05/20/2012 12:00:00 AM,North Avenue,,,,,,,,,,,
96870,08/27/2013 12:00:00 AM,Oak Street,58.0,18.0,32.3,,,,,,,,
98008,08/10/2006 12:00:00 AM,Hartigan,235.9,248.9,242.3,,,,,,,,
90830,09/01/2010 12:00:00 AM,South Shore,133.3,59.1,88.8,,,,,,,,
97319,09/01/2013 12:00:00 AM,Oakwood,,,,,,,,,,,
94606,05/19/2015 12:00:00 AM,Margaret T Burroughs,10.0,2420.0,155.6,,,,,,,,
90334,07/01/2011 12:00:00 AM,57th Street,28.5,118.7,58.2,,,,,,,,
99252,07/09/2007 12:00:00 AM,Marion Mahoney Griffin,38.3,36.4,37.3,,,,,,,,
92281,09/03/2009 12:00:00 AM,Hartigan,13.4,8.6,10.7,,,,,,,,
90731,07/13/2010 12:00:00 AM,Calumet,69.7,88.6,78.6,,,,,,,,
98397,08/19/2006 12:00:00 AM,Osterman,,,,,,,,,,,
105848,06/16/2012 12:00:00 AM,Leone,,,,,,,,,,,
89183,09/06/2010 12:00:00 AM,South Shore,,,,,,,,,,,
91526,06/28/2009 12:00:00 AM,South Shore,,,,,,,,,,,
108319,06/06/2014 12:00:00 AM,Rogers,4.0,2.0,2.8,,,,,,,,
109451,08/22/2013 12:00:00 AM,Rogers,16.0,17.0,16.5,,,,,,,,
89058,08/15/2009 12:00:00 AM,Rainbow,,,,,,,,,,,
89012,08/13/2009 12:00:00 AM,Rainbow,48.8,47.1,47.9,,,,,,,,
95792,09/02/2015 12:00:00 AM,Oak Street,16.0,23.0,19.2,,,,,,,,
98661,06/13/2007 12:00:00 AM,Marion Mahoney Griffin,69.5,59.5,64.3,,,,,,,,
89726,08/16/2010 12:00:00 AM,Marion Mahoney Griffin,22.1,20.1,21.1,,,,,,,,
97337,09/02/2013 12:00:00 AM,Rainbow,,,,,,,,,,,
94542,08/05/2015 12:00:00 AM,57th Street,28.0,65.0,42.7,,,,,,,,
111826,07/05/2013 12:00:00 AM,North Avenue,12.0,50.0,24.5,,,,,,,,
107850,08/05/2013 12:00:00 AM,12th Street,46.0,38.0,41.8,,,,,,,,
90035,06/17/2011 12:00:00 AM,Montrose,24.7,23.1,23.9,,,,,,,,
111830,07/05/2013 12:00:00 AM,Osterman,1.0,1.0,1.0,,,,,,,,
105034,06/22/2013 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
110050,07/12/2012 12:00:00 AM,Oakwood,8.5,8.5,8.5,,,,,,,,
109851,08/22/2011 12:00:00 AM,Oak Street,4.1,6.3,5.1,,,,,,,,
92918,08/11/2014 12:00:00 AM,Foster,32.0,25.0,28.3,,,,,,,,
90837,09/01/2010 12:00:00 AM,Oak Street,12.2,15.8,13.9,,,,,,,,
97191,06/07/2013 12:00:00 AM,Hartigan,27.0,27.0,27.0,,,,,,,,
102622,06/10/2009 12:00:00 AM,Rainbow,31.3,36.4,33.8,,,,,,,,
112136,09/07/2011 12:00:00 AM,57th Street,,,,,,,,,,,
106464,06/21/2012 12:00:00 AM,NA,25.3,17.3,20.9,,,,,,,,
92305,07/31/2009 12:00:00 AM,Lane,20.6,35.0,26.9,,,,,,,,
100059,07/12/2008 12:00:00 AM,Foster,17.1,19.1,18.1,,,,,,,,
98669,06/14/2007 12:00:00 AM,57th Street,28.8,17.3,22.3,,,,,,,,
105624,07/02/2013 12:00:00 AM,Hartigan,36.0,33.0,34.5,,,,,,,,
88511,07/28/2010 12:00:00 AM,Oak Street,98.8,48.8,69.4,,,,,,,,
97437,08/28/2011 12:00:00 AM,Montrose,,,,,,,,,,,
110070,07/13/2012 12:00:00 AM,63rd Street,28.2,17.5,22.2,,,,,,,,
88352,07/20/2010 12:00:00 AM,North Avenue,22.8,18.7,20.6,,,,,,,,
97986,08/09/2006 12:00:00 AM,Leone,19.5,14.5,16.8,,,,,,,,
108012,08/17/2013 12:00:00 AM,Osterman,,,,,,,,,,,
104298,07/30/2006 12:00:00 AM,Juneway,,,,,,,,,,,
97985,08/09/2006 12:00:00 AM,Columbia,34.5,32.8,33.6,,,,,,,,
109672,07/01/2014 12:00:00 AM,Calumet,16.0,17.0,16.5,,,,,,,,
87528,06/17/2010 12:00:00 AM,Osterman,14.4,24.3,18.7,,,,,,,,
100661,08/14/2007 12:00:00 AM,Osterman,2419.6,1299.7,1773.3,,,,,,,,
101549,06/12/2009 12:00:00 AM,Osterman,44.3,44.3,44.3,,,,,,,,
100269,06/10/2008 12:00:00 AM,North Avenue,2.0,1.0,1.4,,,,,,,,
94353,09/17/2015 12:00:00 AM,63rd Street,,,,,,,,,,,
89776,08/19/2010 12:00:00 AM,Margaret T Burroughs,290.9,260.3,275.2,,,,,,,,
98328,08/16/2006 12:00:00 AM,Marion Mahoney Griffin,10.8,7.4,8.9,,,,,,,,
105278,07/10/2014 12:00:00 AM,NA,1.0,5.0,2.2,,,,,,,,
93028,07/02/2015 12:00:00 AM,Howard,20.0,15.0,17.3,,,,,,,,
91517,06/27/2009 12:00:00 AM,North Shore,,,,,,,,,,,
92301,07/31/2009 12:00:00 AM,North Avenue,5.2,6.3,5.7,,,,,,,,
101014,08/19/2007 12:00:00 AM,Howard,,,,,,,,,,,
98684,06/14/2007 12:00:00 AM,Marion Mahoney Griffin,8.4,7.5,7.9,,,,,,,,
95954,09/16/2014 12:00:00 AM,12th Street,,,,,,,,,,,
111188,06/23/2013 12:00:00 AM,Montrose Dog,,,,,,,,,,,
89500,05/29/2011 12:00:00 AM,Leone,,,,,,,,,,,
103111,05/28/2006 12:00:00 AM,63rd Street,,,,,,,,,,,
92971,08/14/2014 12:00:00 AM,Rainbow,50.0,35.0,41.8,,,,,,,,
104106,06/09/2006 12:00:00 AM,Leone,,,1.0,,,,,,,,
104097,06/09/2006 12:00:00 AM,Oak Street,,,1.0,,,,,,,,
91757,07/08/2009 12:00:00 AM,63rd Street,110.6,104.3,107.4,,,,,,,,
103710,06/07/2006 12:00:00 AM,North Avenue,275.5,387.3,326.7,,,,,,,,
112052,09/03/2011 12:00:00 AM,Ohio Street,,,,,,,,,,,
105852,06/16/2012 12:00:00 AM,Juneway,,,,,,,,,,,
109198,09/11/2015 12:00:00 AM,Ohio Street,,,,,,,,,,,
111151,06/16/2013 12:00:00 AM,Montrose Dog,,,,,,,,,,,
91951,08/20/2009 12:00:00 AM,12th Street,21.3,20.9,21.1,,,,,,,,
96778,07/25/2011 12:00:00 AM,NA,410.6,139.6,239.4,,,,,,,,
111615,09/09/2013 12:00:00 AM,NA,,,,,,,,,,,
104014,07/07/2007 12:00:00 AM,63rd Street,151.5,142.1,146.7,,,,,,,,
104878,08/07/2006 12:00:00 AM,Rogers,4.1,13.4,7.4,,,,,,,,
112548,08/04/2012 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
104917,08/09/2006 12:00:00 AM,Foster,1299.7,2419.6,1773.3,,,,,,,,
107401,07/20/2012 12:00:00 AM,Marion Mahoney Griffin,193.5,260.3,224.4,,,,,,,,
111217,06/24/2013 12:00:00 AM,Howard,1.0,1.0,1.0,,,,,,,,
89069,06/07/2010 12:00:00 AM,Oak Street,5.2,9.7,7.1,,,,,,,,
106386,06/17/2012 12:00:00 AM,Rogers,,,,,,,,,,,
92504,05/25/2009 12:00:00 AM,Rogers,,,,,,,,,,,
107584,05/20/2013 12:00:00 AM,South Shore,,,,,,,,,,,
96314,08/14/2011 12:00:00 AM,Ohio Street,,,,,,,,,,,
99858,08/29/2008 12:00:00 AM,Rogers,10.8,12.1,11.4,,,,,,,,
97473,08/30/2011 12:00:00 AM,Oakwood,26.9,43.5,34.2,,,,,,,,
102768,07/21/2006 12:00:00 AM,NA,1.0,1.0,1.0,,,,,,,,
99879,05/11/2009 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
111176,06/23/2013 12:00:00 AM,Calumet,,,,,,,,,,,
104492,06/02/2007 12:00:00 AM,57th Street,,,,,,,,,,,
98379,08/18/2006 12:00:00 AM,Marion Mahoney Griffin,1.0,1.0,1.0,,,,,,,,
92153,08/29/2009 12:00:00 AM,South Shore,,,,,,,,,,,
89879,08/24/2010 12:00:00 AM,Oak Street,4.1,2.0,2.9,,,,,,,,
96113,08/05/2011 12:00:00 AM,Oakwood,9.7,13.1,11.3,,,,,,,,
89200,09/06/2010 12:00:00 AM,Juneway,,,,,,,,,,,
95530,07/18/2014 12:00:00 AM,Howard,3.0,3.0,3.0,,,,,,,,
104317,07/31/2006 12:00:00 AM,Leone,4.1,8.5,5.9,,,,,,,,
100354,06/14/2008 12:00:00 AM,12th Street,,,,,,,,,,,
92746,08/09/2014 12:00:00 AM,Howard,,,,,,,,,,,
98471,06/20/2007 12:00:00 AM,Lane,5.2,1.0,2.3,,,,,,,,
96603,07/17/2011 12:00:00 AM,North Avenue,,,,,,,,,,,
92871,07/01/2015 12:00:00 AM,Marion Mahoney Griffin,55.0,46.0,50.3,,,,,,,,
95220,08/22/2015 12:00:00 AM,63rd Street,96.0,50.0,69.3,,,,,,,,
112213,05/25/2012 12:00:00 AM,Leone,1.0,1.0,1.0,,,,,,,,
102444,08/22/2008 12:00:00 AM,Marion Mahoney Griffin,26.2,23.3,24.7,,,,,,,,
93720,07/18/2015 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
93625,08/28/2014 12:00:00 AM,Osterman,29.0,29.0,29.0,,,,,,,,
99488,07/20/2007 12:00:00 AM,South Shore,365.4,166.4,246.6,,,,,,,,
109663,06/30/2014 12:00:00 AM,Foster,16.0,30.0,21.9,,,,,,,,
106156,07/26/2013 12:00:00 AM,63rd Street,6.0,13.0,8.8,,,,,,,,
106006,09/07/2012 12:00:00 AM,Calumet,,,,,,,,,,,
108802,07/26/2014 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
101356,08/24/2007 12:00:00 AM,Hartigan,54.6,50.4,52.5,,,,,,,,
103540,07/01/2007 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
92443,05/23/2009 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
109187,09/10/2015 12:00:00 AM,Howard,,,,,,,,,,,
101727,08/30/2007 12:00:00 AM,Montrose,461.1,461.1,461.1,,,,,,,,
98333,08/16/2006 12:00:00 AM,Juneway,3.1,4.1,3.6,,,,,,,,
91591,06/30/2009 12:00:00 AM,Rogers,49.6,38.3,43.6,,,,,,,,
110879,05/31/2012 12:00:00 AM,Rainbow,111.9,143.9,126.9,,,,,,,,
95393,08/25/2015 12:00:00 AM,Ohio Street,29.0,20.0,24.1,,,,,,,,
90716,07/12/2010 12:00:00 AM,Oakwood,31.7,20.9,25.7,,,,,,,,
107969,08/15/2013 12:00:00 AM,Marion Mahoney Griffin,17.0,26.0,21.0,,,,,,,,
98243,07/19/2006 12:00:00 AM,North Avenue,22.8,20.1,21.4,,,,,,,,
88666,08/05/2010 12:00:00 AM,57th Street,21.6,14.6,17.8,,,,,,,,
104057,06/07/2006 12:00:00 AM,Columbia,290.9,410.6,345.6,,,,,,,,
103753,06/19/2006 12:00:00 AM,Hartigan,42.2,21.3,30.0,,,,,,,,
96278,08/12/2011 12:00:00 AM,Hartigan,6.3,1.0,2.5,,,,,,,,
99956,06/06/2008 12:00:00 AM,Montrose,13.4,12.1,12.7,,,,,,,,
100459,07/20/2008 12:00:00 AM,North Avenue,,,,,,,,,,,
103400,08/27/2006 12:00:00 AM,Hartigan,,,,,,,,,,,
106106,07/23/2013 12:00:00 AM,Howard,2.0,3.0,2.4,,,,,,,,
93096,07/05/2015 12:00:00 AM,Juneway,,,,,,,,,,,
90596,06/06/2011 12:00:00 AM,Leone,95.8,131.4,112.2,,,,,,,,
111141,06/16/2013 12:00:00 AM,South Shore,,,,,,,,,,,
92179,08/30/2009 12:00:00 AM,Oakwood,,,,,,,,,,,
112149,05/22/2012 12:00:00 AM,Howard,4.1,5.2,4.6,,,,,,,,
102345,07/07/2008 12:00:00 AM,Howard,3.1,9.7,5.5,,,,,,,,
105372,07/14/2014 12:00:00 AM,Hartigan,8.0,5.0,6.3,,,,,,,,
100673,08/15/2007 12:00:00 AM,South Shore,27.5,56.3,39.3,,,,,,,,
91717,07/06/2009 12:00:00 AM,Ohio Street,6.3,7.4,6.8,,,,,,,,
102294,06/20/2009 12:00:00 AM,Marion Mahoney Griffin,190.4,198.9,194.6,,,,,,,,
108227,05/21/2014 12:00:00 AM,Foster,9.0,15.0,11.6,,,,,,,,
104245,06/27/2006 12:00:00 AM,Ohio Street,93.3,88.6,90.9,,,,,,,,
97163,06/06/2013 12:00:00 AM,NA,,,,,,,,,,,
99829,08/28/2008 12:00:00 AM,Lane,73.8,38.4,53.2,,,,,,,,
94102,09/09/2014 12:00:00 AM,Oakwood,,,,,,,,,,,
105925,09/03/2012 12:00:00 AM,NA,,,,,,,,,,,
98619,06/11/2007 12:00:00 AM,Juneway,4.1,5.2,4.6,,,,,,,,
88869,07/07/2010 12:00:00 AM,Rainbow,198.9,137.6,165.4,,,,,,,,
108080,06/12/2015 12:00:00 AM,Oak Street,14.6,21.6,17.8,,,,,,,,
92409,08/05/2009 12:00:00 AM,63rd Street,2419.6,2419.6,2419.6,,,,,,,,
96017,09/19/2014 12:00:00 AM,57th Street,,,,,,,,,,,
94213,08/06/2009 12:00:00 AM,Lane,29.5,36.8,32.9,,,,,,,,
103803,06/21/2006 12:00:00 AM,Columbia,517.2,290.9,387.9,,,,,,,,
109452,08/22/2013 12:00:00 AM,Juneway,23.0,14.0,17.9,,,,,,,,
88699,08/06/2010 12:00:00 AM,Howard,191.8,290.9,236.2,,,,,,,,
109762,08/18/2011 12:00:00 AM,Ohio Street,18.7,35.5,25.8,,,,,,,,
111859,07/07/2013 12:00:00 AM,Calumet,,,,,,,,,,,
103742,06/19/2006 12:00:00 AM,57th Street,3.1,6.3,4.4,,,,,,,,
97835,07/15/2006 12:00:00 AM,NA,,,,,,,,,,,
95689,08/28/2015 12:00:00 AM,Montrose,13.0,101.0,36.2,,,,223,08/28/2015 12:00:00 AM,42.7,197.0,92.0
94239,08/07/2009 12:00:00 AM,Columbia,20.3,25.6,22.8,,,,,,,,
111673,05/26/2014 12:00:00 AM,Ohio Street,121.0,40.0,69.6,,,,,,,,
98996,08/01/2007 12:00:00 AM,Juneway,13.5,21.3,17.0,,,,,,,,
92475,05/24/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
95453,07/15/2014 12:00:00 AM,Ohio Street,15.0,11.0,12.8,,,,,,,,
112268,06/12/2014 12:00:00 AM,South Shore,2.0,1.0,1.4,,,,,,,,
112573,08/05/2012 12:00:00 AM,Rogers,,,,,,,,,,,
89952,08/28/2010 12:00:00 AM,South Shore,,,,,,,,,,,
92125,08/27/2009 12:00:00 AM,Howard,80.5,81.3,80.9,,,,,,,,
107550,05/18/2013 12:00:00 AM,Montrose Dog,,,,,,,,,,,
109899,08/02/2014 12:00:00 AM,57th Street,,,,,,,,,,,
100779,06/18/2008 12:00:00 AM,Rainbow,18.7,14.6,16.5,,,,,,,,
88822,07/04/2010 12:00:00 AM,Hartigan,,,,,,,,,,,
102123,08/18/2008 12:00:00 AM,Montrose,24.3,23.1,23.7,,,,,,,,
98631,06/12/2007 12:00:00 AM,Montrose,360.9,435.2,396.3,,,,,,,,
91718,07/06/2009 12:00:00 AM,North Avenue,36.8,54.6,44.8,,,,,,,,
112461,07/17/2013 12:00:00 AM,Marion Mahoney Griffin,3.0,2.0,2.4,,,,,,,,
90555,06/04/2011 12:00:00 AM,Rogers,,,,,,,,,,,
89176,09/05/2010 12:00:00 AM,Leone,,,,,,,,,,,
103384,08/26/2006 12:00:00 AM,Juneway,,,,,,,,,,,
90542,06/04/2011 12:00:00 AM,12th Street,,,,,,,,,,,
102200,06/16/2009 12:00:00 AM,Columbia,248.9,410.6,319.7,,,,,,,,
89677,08/14/2010 12:00:00 AM,12th Street,,,,,,,,,,,
104903,08/08/2006 12:00:00 AM,Rogers,88.6,79.4,83.9,,,,,,,,
107745,07/21/2014 12:00:00 AM,Montrose,5.0,32.0,12.6,,,,,,,,
105195,06/04/2012 12:00:00 AM,57th Street,53.0,133.3,84.1,,,,,,,,
106682,06/25/2014 12:00:00 AM,NA,3.0,1.0,1.7,,,,,,,,
110868,05/30/2012 12:00:00 AM,Montrose Dog,172.2,235.9,201.5,,,,,,,,
95174,08/19/2015 12:00:00 AM,Juneway,13.0,15.0,14.0,,,,,,,,
109011,08/09/2013 12:00:00 AM,Hartigan,4.0,12.0,6.9,,,,,,,,
95692,08/28/2015 12:00:00 AM,Hartigan,72.0,87.0,79.1,,,,,,,,
100764,06/17/2008 12:00:00 AM,Ohio Street,1.0,2.0,1.4,,,,,,,,
100636,08/13/2007 12:00:00 AM,Montrose,88.2,86.9,87.5,,,,,,,,
88276,07/16/2010 12:00:00 AM,Hartigan,224.7,137.4,175.7,,,,,,,,
111229,06/25/2013 12:00:00 AM,Oak Street,6.0,13.0,8.8,,,,,,,,
94096,09/08/2014 12:00:00 AM,Juneway,,,,,,,,,,,
102550,06/06/2009 12:00:00 AM,Rogers,,,,,,,,,,,
88409,07/23/2010 12:00:00 AM,12th Street,31.7,21.6,26.2,,,,,,,,
94905,05/27/2015 12:00:00 AM,Marion Mahoney Griffin,1.0,6.0,2.4,,,,,,,,
106744,06/28/2014 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
94558,08/07/2015 12:00:00 AM,Margaret T Burroughs,29.0,22.0,25.3,,,,,,,,
99293,07/11/2007 12:00:00 AM,Lane,131.4,119.1,125.1,,,,,,,,
105216,06/05/2012 12:00:00 AM,63rd Street,88.2,79.8,83.9,,,,,,,,
111370,08/21/2012 12:00:00 AM,Rainbow,131.7,146.7,139.0,,,,,,,,
93249,08/21/2014 12:00:00 AM,Oakwood,980.0,39.0,195.5,,,,,,,,
100658,08/14/2007 12:00:00 AM,North Avenue,2419.6,2419.6,2419.6,,,,,,,,
100987,08/18/2007 12:00:00 AM,North Shore,,,,,,,,,,,
100457,07/20/2008 12:00:00 AM,Oak Street,,,,,,,,,,,
90961,07/13/2009 12:00:00 AM,Ohio Street,75.9,53.7,63.8,,,,,,,,
109397,08/20/2013 12:00:00 AM,Montrose Dog,51.0,50.0,50.5,,,,,,,,
87946,05/21/2010 12:00:00 AM,Foster,,,,,,,,,,,
91280,07/27/2009 12:00:00 AM,Margaret T Burroughs,37.9,90.5,58.6,,,,,,,,
94326,09/15/2015 12:00:00 AM,Howard,,,,,,,,,,,
91890,08/17/2009 12:00:00 AM,Hartigan,33.1,60.5,44.7,,,,,,,,
92035,08/23/2009 12:00:00 AM,Juneway,,,,,,,,,,,
104114,06/10/2006 12:00:00 AM,South Shore,,,,,,,,,,,
108315,06/06/2014 12:00:00 AM,Hartigan,65.0,46.0,54.7,,,,,,,,
89302,05/20/2011 12:00:00 AM,Leone,,,,,,,,,,,
100927,08/05/2008 12:00:00 AM,Foster,829.7,816.7,823.2,,,,,,,,
107760,07/22/2014 12:00:00 AM,Margaret T Burroughs,5.0,6.0,5.5,,,,,,,,
89834,08/22/2010 12:00:00 AM,57th Street,,,,,,,,,,,
102612,06/09/2009 12:00:00 AM,Lane,19.5,21.1,20.3,,,,,,,,
89823,08/21/2010 12:00:00 AM,Osterman,,,,,,,,,,,
97218,06/08/2013 12:00:00 AM,Juneway,,,,,,,,,,,
98162,06/07/2007 12:00:00 AM,Calumet,74.9,131.4,99.2,,,,,,,,
105015,06/21/2013 12:00:00 AM,Oak Street,4.0,4.0,4.0,,,,,,,,
101709,08/29/2007 12:00:00 AM,North Shore,52.1,77.1,63.4,,,,,,,,
101825,08/15/2008 12:00:00 AM,57th Street,12.1,8.5,10.1,,,,,,,,
87672,06/24/2010 12:00:00 AM,Howard,45.7,101.2,68.0,,,,,,,,
87699,06/26/2010 12:00:00 AM,57th Street,,,,,,,,,,,
99093,08/06/2007 12:00:00 AM,57th Street,228.2,53.8,110.8,,,,,,,,
91541,06/28/2009 12:00:00 AM,Columbia,,,,,,,,,,,
99741,06/02/2008 12:00:00 AM,South Shore,6.3,8.6,7.4,,,,,,,,
106235,07/29/2013 12:00:00 AM,Hartigan,25.0,21.0,22.9,,,,,,,,
110243,09/08/2011 12:00:00 AM,Hartigan,,,,,,,,,,,
100393,07/17/2008 12:00:00 AM,North Avenue,14.5,16.0,15.2,,,,,,,,
99511,07/21/2007 12:00:00 AM,South Shore,,,,,,,,,,,
110596,07/29/2012 12:00:00 AM,12th Street,,,,,,,,,,,
89134,06/10/2010 12:00:00 AM,Hartigan,10.9,20.3,14.9,,,,,,,,
90929,07/12/2009 12:00:00 AM,Calumet,,,,,,,,,,,
100682,08/15/2007 12:00:00 AM,Montrose,161.6,131.4,145.7,,,,,,,,
108527,09/07/2015 12:00:00 AM,North Avenue,,,,,,,,,,,
95362,08/23/2015 12:00:00 AM,Rogers,,,,,,,,,,,
89389,05/24/2011 12:00:00 AM,Hartigan,,,,,,,,,,,
94222,08/07/2009 12:00:00 AM,Calumet,32.7,50.4,40.6,,,,,,,,
104953,06/18/2013 12:00:00 AM,Montrose,299.0,260.0,278.8,,,,,,,,
110851,05/29/2012 12:00:00 AM,Leone,8.6,5.2,6.7,,,,,,,,
92747,08/09/2014 12:00:00 AM,Rogers,,,,,,,,,,,
87851,09/08/2009 12:00:00 AM,Calumet,,,,,,,,,,,
104786,07/04/2006 12:00:00 AM,NA,,,,,,,,,,,
101980,07/01/2008 12:00:00 AM,Lane,15.8,18.9,17.3,,,,,,,,
103695,06/06/2006 12:00:00 AM,Marion Mahoney Griffin,31.8,37.7,34.6,,,,,,,,
99984,06/07/2008 12:00:00 AM,Columbia,,,,,,,,,,,
88166,06/01/2010 12:00:00 AM,Foster,13.4,8.4,10.6,,,,,,,,
100625,08/13/2007 12:00:00 AM,Calumet,261.3,387.3,318.1,,,,,,,,
109676,07/01/2014 12:00:00 AM,57th Street,2.0,3.0,2.4,,,,,,,,
91450,06/24/2009 12:00:00 AM,Loyola,116.9,111.2,114.0,,,,,,,,
90956,07/13/2009 12:00:00 AM,57th Street,37.9,82.0,55.7,,,,,,,,
98931,07/30/2007 12:00:00 AM,63rd Street,613.1,211.0,359.7,,,,,,,,
100809,06/19/2008 12:00:00 AM,North Avenue,12.1,10.9,11.5,,,,,,,,
99615,05/27/2008 12:00:00 AM,North Avenue,167.4,198.9,182.5,,,,,,,,
98023,08/11/2006 12:00:00 AM,Margaret T Burroughs,816.4,1046.5,924.3,,,,,,,,
99692,05/30/2008 12:00:00 AM,Howard,14.5,21.6,17.7,,,,,,,,
92651,06/01/2009 12:00:00 AM,12th Street,19.7,35.0,26.3,,,,,,,,
112305,06/14/2014 12:00:00 AM,63rd Street,,,,,,,,,,,
103675,06/05/2006 12:00:00 AM,Juneway,1.0,1.0,1.0,,,,,,,,
100471,07/20/2008 12:00:00 AM,Juneway,,,,,,,,,,,
93164,08/17/2014 12:00:00 AM,Ohio Street,,,,,,,,,,,
108694,07/15/2012 12:00:00 AM,Calumet,,,,,,,,,,,
101660,08/27/2007 12:00:00 AM,Osterman,172.2,172.5,172.3,,,,,,,,
111364,08/20/2012 12:00:00 AM,Marion Mahoney Griffin,8.6,11.0,9.7,,,,,,,,
106976,09/18/2012 12:00:00 AM,South Shore,,,,,,,,,,,
107469,07/23/2012 12:00:00 AM,Rogers,5.2,6.3,5.7,,,,,,,,
107367,07/19/2012 12:00:00 AM,Margaret T Burroughs,42.6,42.2,42.4,,,,,,,,
105587,07/01/2013 12:00:00 AM,Rainbow,17.0,26.0,21.0,,,,,,,,
97684,07/29/2011 12:00:00 AM,Leone,5.2,88.4,21.4,,,,,,,,
89385,05/24/2011 12:00:00 AM,Montrose Dog,,,,,,,,,,,
93516,07/14/2015 12:00:00 AM,North Avenue,19.0,19.0,19.0,,,,,,,,
97728,07/31/2011 12:00:00 AM,Leone,,,,,,,,,,,
94364,09/17/2015 12:00:00 AM,Foster,,,,,,,,,,,
107651,05/28/2013 12:00:00 AM,57th Street,6.2,1.0,2.5,,,,,,,,
110047,07/12/2012 12:00:00 AM,South Shore,7.5,9.5,8.4,,,,,,,,
108259,05/23/2014 12:00:00 AM,South Shore,1203.0,816.0,990.8,,,,,,,,
94798,05/22/2015 12:00:00 AM,Juneway,1.0,2.0,1.4,,,,,,,,
103956,07/04/2007 12:00:00 AM,Lane,21.6,18.5,20.0,,,,,,,,
87539,06/18/2010 12:00:00 AM,57th Street,156.5,60.2,97.1,,,,,,,,
96621,07/18/2011 12:00:00 AM,12th Street,2.0,4.1,2.9,,,,,,,,
88472,07/26/2010 12:00:00 AM,North Avenue,14.4,18.3,16.2,,,,,,,,
100484,07/21/2008 12:00:00 AM,Osterman,145.5,131.4,138.3,,,,,,,,
87894,05/19/2010 12:00:00 AM,Calumet,,,,,,,,,,,
91318,07/28/2009 12:00:00 AM,Rogers,8.5,5.2,6.6,,,,,,,,
100423,07/18/2008 12:00:00 AM,Loyola,11.0,8.6,9.7,,,,,,,,
103831,08/30/2006 12:00:00 AM,Osterman,98.7,73.3,85.1,,,,,,,,
99630,05/28/2008 12:00:00 AM,South Shore,39.9,42.0,40.9,,,,,,,,
104649,06/17/2006 12:00:00 AM,Leone,,,,,,,,,,,
108557,07/03/2012 12:00:00 AM,Marion Mahoney Griffin,3.1,2.0,2.5,,,,,,,,
